2.964692,8.549314,2.435417,0.523325,-0.006737,0.005023,0.852092,1.032298,-0.255935,0.152020,-0.028362,0.037110,0.210351,52.440366,51.142883,3.007090,3.799240,172.790455,105.188757
2.940430,8.651132,2.448442,0.513770,-0.008945,0.005373,0.857864,0.993314,-0.255445,0.145854,-0.014002,0.051014,0.227013,52.186940,51.108643,2.307090,3.099240,272.790455,205.188757
2.915853,8.749217,2.460434,0.504346,-0.011671,0.006231,0.863400,0.956199,-0.259394,0.140912,-0.019919,0.052518,0.204935,51.885228,51.270998,3.007090,2.623737,172.790455,105.188757
2.891321,8.844091,2.471728,0.496219,-0.014137,0.006350,0.868059,0.927841,-0.263257,0.137999,-0.027758,0.035351,0.171896,51.573764,51.279115,2.727090,1.991086,72.790455,5.188757
2.866453,8.936599,2.482475,0.488986,-0.015837,0.006214,0.872126,0.906953,-0.262809,0.134308,-0.012571,0.021332,0.162640,51.306790,51.438265,2.027090,2.636871,4.289257,38.683503
2.840981,9.026933,2.492685,0.481873,-0.016569,0.006758,0.876058,0.888312,-0.260577,0.129543,0.011786,0.016664,0.163156,51.112422,51.546109,1.533474,2.789108,10.008062,104.765824
2.814770,9.115258,2.502187,0.474627,-0.016900,0.008305,0.879986,0.872481,-0.257513,0.123265,0.027581,0.025702,0.168604,50.997728,51.596468,1.304296,2.424298,56.237779,194.590520
2.787592,9.201747,2.510825,0.466868,-0.017400,0.010454,0.884094,0.859687,-0.253134,0.117865,0.030244,0.029522,0.186366,50.922704,51.589414,0.745543,2.279874,81.968462,244.348248
2.759153,9.286439,2.518768,0.458010,-0.017706,0.012385,0.888685,0.846219,-0.248322,0.114917,0.022061,0.015235,0.214209,50.891043,51.560593,0.313264,1.746547,79.452145,291.272406
2.729502,9.369040,2.526383,0.447907,-0.017339,0.013193,0.893815,0.829496,-0.244984,0.113426,0.001768,-0.014603,0.238445,50.854291,51.518319,-0.306420,1.474375,86.325987,302.072585
2.698805,9.449351,2.534053,0.436843,-0.015966,0.012135,0.899314,0.810654,-0.243514,0.111959,-0.025633,-0.050643,0.253984,50.825052,51.484923,-0.708758,0.977108,123.611327,296.766115
2.667266,9.527295,2.542098,0.425274,-0.013637,0.009283,0.904915,0.792064,-0.243980,0.110389,-0.043922,-0.079002,0.257018,50.783223,51.444008,-1.319459,0.863041,161.283690,281.640625
2.634964,9.603094,2.550724,0.413765,-0.010628,0.005537,0.910305,0.776051,-0.245609,0.107976,-0.046234,-0.088545,0.249487,50.755365,51.409481,-1.560414,0.536567,201.377066,301.503602
2.601931,9.676954,2.559815,0.402595,-0.007600,0.002002,0.915344,0.761490,-0.246939,0.103241,-0.036682,-0.076385,0.240276,50.716824,51.373587,-2.026301,0.511497,242.127102,354.368786
